frame_idx,camera_time_s,system_time_s,perf_counter_s,color_realsense_timestamp_ms,color_frame_number,color_video
227,7.57605886,1785745689.60125113,331761.45563210,1785745689522.8633,1173,teach_record_20260803_162802_color.mp4
228,7.61081505,1785745689.63600731,331761.49039580,1785745689556.2219,1174,teach_record_20260803_162802_color.mp4
229,7.64257360,1785745689.66776586,331761.52268270,1785745689589.5806,1175,teach_record_20260803_162802_color.mp4
230,7.67690587,1785745689.70209813,331761.55646210,1785745689622.9392,1176,teach_record_20260803_162802_color.mp4
231,7.71002650,1785745689.73521876,331761.58932360,1785745689656.2981,1177,teach_record_20260803_162802_color.mp4
232,7.74341583,1785745689.76860809,331761.62289590,1785745689689.6567,1178,teach_record_20260803_162802_color.mp4
233,7.77939963,1785745689.80459189,331761.65862970,1785745689723.0154,1179,teach_record_20260803_162802_color.mp4
234,7.81055665,1785745689.83574891,331761.69005300,1785745689756.3740,1180,teach_record_20260803_162802_color.mp4
235,7.84277987,1785745689.86797214,331761.72341770,1785745689789.7327,1181,teach_record_20260803_162802_color.mp4
236,7.87637115,1785745689.90156341,331761.75582490,1785745689823.0913,1182,teach_record_20260803_162802_color.mp4
237,7.90945292,1785745689.93464518,331761.78963500,1785745689856.4500,1183,teach_record_20260803_162802_color.mp4
238,7.94354081,1785745689.96873307,331761.82312000,1785745689889.8088,1184,teach_record_20260803_162802_color.mp4
239,7.97853136,1785745690.00372362,331761.85807980,1785745689923.1675,1185,teach_record_20260803_162802_color.mp4
240,8.01078439,1785745690.03597665,331761.89034690,1785745689956.5261,1186,teach_record_20260803_162802_color.mp4
241,8.04559064,1785745690.07078290,331761.92501580,1785745689989.8848,1187,teach_record_20260803_162802_color.mp4
242,8.07697463,1785745690.10216689,331761.95623010,1785745690023.2434,1188,teach_record_20260803_162802_color.mp4
243,8.11044860,1785745690.13564086,331761.98978920,1785745690056.6021,1189,teach_record_20260803_162802_color.mp4
244,8.14322662,1785745690.16841888,331762.02271400,1785745690089.9592,1190,teach_record_20260803_162802_color.mp4
245,8.17690778,1785745690.20210004,331762.05654850,1785745690123.3203,1191,teach_record_20260803_162802_color.mp4
246,8.21008158,1785745690.23527384,331762.08966510,1785745690156.6816,1192,teach_record_20260803_162802_color.mp4
